,Time Step,Right AP,Right UR,Right DP,Left AP,Left UR,Left DP,Name,pres RH,press LR,Rprediction y,Rprediction x,Lprediction y,Lprediction x,Rdirection ,Ldirection 
276,1614260580.52,0.7545110765024948,0.2916227960812105,0.6168051193685256,0.8630142943011198,0.070157415237039,-0.49584085273250916,overhang,0.8765078940633061,0.35473458703062427,-0.6854573846273544,-59.84760666944483,5.848189644167168,-12.331379715552519,0,3
322,1614260581.44,0.6727058239276128,0.36657707730164685,0.5276028578292271,0.85894064782251,0.040435275582832476,-0.503631300759198,overhang,0.279617717197434,1.5047899847101236,-0.9630165816491649,-59.375949422086876,5.8459025867,-12.32442480895702,1,0
368,1614260582.36,0.6350681003100669,0.4009685977712691,0.6198689889144304,0.8953350998870498,0.09734140174061212,-0.4860356641542681,overhang,0.9913835680526094,0.06033373998195858,3.2661488369503955,-19.15761099952528,6.488785578904648,-12.069408255692139,1,1
414,1614260583.28,0.6671635397230716,0.36334742248960505,0.6374408468357268,0.902281013142968,0.1518648873507498,-0.39566019426413085,overhang,0.01271685423032607,0.19274210454310853,4.011035919190399,-15.585061362927924,10.682586206260321,18.300988638614378,1,1
460,1614260584.2,0.22687114115820362,0.9115526080480829,0.6449410152155574,0.9094102265579677,0.16412770556531522,-0.3937699039486663,overhang,0.7447237307367689,0.39025828806354057,4.242320229288947,12.764793334530964,11.447230420345242,20.308674889362727,3,1
506,1614260585.12,0.16457021554566667,0.8381871637601445,0.4516805401838678,0.9086041181065817,0.11558575209959984,-0.42216624174799666,overhang,0.6562671022605142,1.1005904086421554,3.4711552005330093,8.395365537746581,15.671652792469704,37.13720188762012,1,3
552,1614260586.04,0.8963522345271817,0.5045317950868342,0.36391913505902845,-0.8607359294528393,1.0916653815549313,-1.1655087292837725,overhang,0.9929836780350005,1.2925468924314367,13.236148946769458,9.998603850154346,15.317308128545559,24.827851778927517,2,3
598,1614260586.96,0.6935384451193576,0.4582302350544029,0.46313119736496783,-0.6389444018759949,0.36408969798605206,-0.35166651104143115,overhang,0.658457928311981,0.1161774302411919,8.61510029263447,9.89853964436292,-4.224389556295665,21.16217245323391,1,3
644,1614260587.88,0.7171767958960025,0.4238571397732819,0.4680168200557604,0.3823108823318682,0.1596019958253809,-0.9135645930983151,overhang,0.3319311230646521,1.2081327349321977,8.8146447103456,11.438460447669447,-3.5802464266517484,0.5749909377184679,3,3
690,1614260588.8,0.5340485148853719,0.3119798571627752,0.7697464479983886,0.32358227634700054,0.13608823352081292,-0.9403922876487848,overhang,0.10660154517773887,0.27444281299839446,-9.355022867199501,-39.26597304113358,0.9596768621983784,-18.31429730351498,1,3
736,1614260589.72,0.7443238257396102,0.40488501059917387,0.48708808492051303,0.3455218710089843,0.17734073451268023,-0.9227166128815981,overhang,0.23490091075871977,0.9936709971699741,8.809695394676627,27.953327717690954,-12.805748751333205,-40.61720546257469,1,1
782,1614260590.64,0.7378932386684127,0.4633229879731474,0.4526160172571056,0.4166065944612135,0.23260456698175772,-0.880406148344969,overhang,1.9825466135581018,0.028976897842326564,8.874379255227979,51.013830871439225,-13.862202763049586,-31.936890224667433,3,1
828,1614260591.56,0.7490433214664652,0.4586191785066275,0.43160145620317114,0.41496754114534357,0.2275019568461455,-0.8810201521638957,overhang,0.5789760065909727,0.7259801343675377,9.649885907670658,10.966262558379647,-13.944036882928723,-7.0107490302446696,2,0
874,1614260592.48,0.7508628337399402,0.4957834654477167,0.42920282336131504,0.4178122494755443,0.23727256180732012,-0.8774123345276948,overhang,0.13733273540325416,1.0409934850056441,2.5088174496537023,8.072951445291608,-12.216635453334572,-6.263807348123553,3,2
920,1614260593.4,0.754209936333753,0.49669218829522815,0.4236774858682751,0.41346204000658293,0.2436175969115213,-0.8808433517960387,overhang,0.005003857475619097,0.007719764704114176,-8.786699586022992,-20.777314971533464,-12.987761104622507,-7.460842176168555,1,3
966,1614260594.32,0.7554933174997521,0.4957144601199453,0.4221309063688257,0.4118233727552219,0.2505898939041294,-0.8784688710383673,overhang,0.014752610609370402,0.6063926081231255,5.943211964556503,26.685444774897128,-13.322875586010838,-23.43205517641865,0,2
1012,1614260595.24,0.741249234031129,0.49851906516635364,0.4258054261281176,0.40907784612858256,0.24812494769709884,-0.88062583135351,overhang,0.0004693892334431467,0.3950940493744349,7.550365397508362,25.496507860702362,-15.39888344281696,-22.965615794677348,3,0
1058,1614260596.16,0.742008245603255,0.49585276720592697,0.42758201726234024,0.4091198620924648,0.2503176100456636,-0.8811940067338296,overhang,2.5347078708263484,0.8610935395127731,7.559757453744376,24.179772824220553,-13.425430681629202,-23.49245503870874,1,3
1104,1614260597.08,0.7418938411302353,0.5023902349555287,0.4244823894120783,0.40548180132847894,0.2589906936101872,-0.8798119543561753,overhang,0.9049254028065916,0.27623523423855684,8.50182927404094,42.18679229240382,-13.749214252435973,-29.735263209108542,3,1
1150,1614260598.0,0.7442322592248597,0.5048593364090176,0.42510848431291903,0.4047966307476344,0.26562156283469296,-0.8755760403818543,overhang,0.5776805141859435,0.1468785682673125,8.168919958600462,7.841250622432327,-11.687294292223097,-14.2481299269222,1,3
1196,1614260598.92,0.7355221502092495,0.5161274338587484,0.4306105992101332,0.4031781721551068,0.2743206014628293,-0.8789568210849692,overhang,0.6413017493971084,0.838863094879071,14.847293882561257,45.37157379863666,-14.169620098925034,-49.750770101160185,2,1
1242,1614260599.84,0.7322887933834682,0.5137545710059754,0.42201425539568244,0.382721351384436,0.3015100086973964,-0.8750699352103265,overhang,0.7693643517614704,0.18261567635992354,-11.392988803548374,10.069629127660974,-7.972788981242902,-6.768619611010148,3,0
1288,1614260600.76,0.7435708463836164,0.522607631455127,0.429036471971992,0.3873187304785454,0.28956794142885245,-0.8745800251471311,overhang,1.325094332060274,0.07134602519094962,-13.523973799017757,-10.131201158339493,-5.9257559954112295,-4.0801720668331996,0,3
1334,1614260601.68,0.7216757716321491,0.5204925570755535,0.43119272341266374,0.3716943734856178,0.31225481943094124,-0.8742436568841221,overhang,0.18517726456846637,0.07136330313257652,8.21980685231891,12.194952772159905,-7.884320371308997,-31.104492627157303,1,2
1380,1614260602.6,0.7371268763440956,0.5154264953836384,0.42272068348538255,0.3793463599628651,0.31592052768075274,-0.8763118516331343,overhang,0.06634001847715924,0.19654856693928469,16.37461259939789,29.2210349012821,-30.94697230025263,-39.16676738886616,1,0
1426,1614260603.52,0.798225923726158,0.42167335763286523,0.4345191223656886,0.6828287283100635,0.2856087961315488,-0.6882439570318316,overhang,0.5903449456019055,0.016013306159689558,22.49734695352456,47.577666642477,-25.184841341348022,-30.03862653845817,3,1
1472,1614260604.44,0.8600343336942599,0.37191777993603176,0.27593628937410314,0.5291433945327347,-0.126982987316585,0.8343557070290875,overhang,0.444083092118997,0.14466108599370447,14.904867960280203,25.969095375882862,-15.111061694653245,-10.925216596817098,2,3
1518,1614260605.36,0.6478148210840806,0.5398005505872705,0.4173269872486203,0.9018039616885456,-0.39998244271130473,0.12247795689656144,overhang,0.5063201092339791,1.0279221676466,-7.165235241378872,13.090083440199592,-19.463646211365454,-25.181077329719646,2,0
1564,1614260606.28,0.6407365528602841,0.6214339030096878,0.4598674229019198,0.937189070405903,-0.3229030161330224,0.1423597685995002,overhang,0.2830704898478717,0.13268538823501336,-13.027339283462432,7.7444781554974575,-4.236237920502655,-17.894856048099147,3,1
1610,1614260607.2,0.9879907535793754,0.07115273033297093,0.36755210046769,0.9249313908647581,-0.32727249539115766,0.1351636561299796,overhang,0.6064597725093477,0.38316138367090796,-8.439117419478405,-0.8594054458139668,-0.5104177931706051,-11.242394327299849,1,3
1656,1614260608.12,-0.22771187343959293,1.0631451117024375,0.2731738283903501,0.7562933846440468,0.8183475117712091,-0.29249466727208334,overhang,0.46238031941625823,1.0724432574864031,-18.525359376507403,12.110875179881205,-2.395547933756845,-16.57931742015373,0,1
1702,1614260609.04,0.01646532212395633,1.0880811535803618,-0.02322887970514712,-0.015287031802107056,1.184657770474793,-0.33194562194456984,overhang,1.12138938023329,0.2354285164652515,-14.819244759692578,11.825674700911652,-5.221403162379394,-14.776741408187775,0,2
1748,1614260609.96,-0.190261617637325,0.7902185535444369,0.043287210347910166,0.08351435596269403,0.8321474190007127,-0.17609051418490174,overhang,0.1470859963996917,0.5640066162858706,23.00490189553202,45.945923297319936,-21.42450671655927,-8.741556071309546,3,3
1794,1614260610.88,-0.20351496673853756,1.125834135465724,0.0802733447323539,-0.05659565566256461,1.1521430243389206,-0.24130628516828462,overhang,0.6591337555843381,0.8541894159783306,13.949832235273629,32.28149259234445,-19.732739126920016,-11.126973228987797,2,3
1840,1614260611.8,-0.16151515243781892,1.1464512187190787,-0.2890390483541033,0.2544906089342876,1.1594064870276368,-0.2614413582133687,overhang,0.12268988423237187,0.7780718800425839,-34.14781409703356,-12.0106173782549,-34.047440677047895,-36.458335760668376,2,0
1886,1614260612.72,-0.11679164077315349,1.09339500117382,-0.055093580180951014,0.22360696504279148,1.2319234830096717,-0.11486328549609791,overhang,1.4100069045782797,1.3422386776624657,-53.272270022219736,-41.14824718560227,-30.133377620834658,-36.992016239796925,0,2
1932,1614260613.64,0.06347971448421517,0.9556459894660798,0.05785775962490032,0.17184030094110528,1.022451010711136,-0.08366098377072421,overhang,0.8587894409641467,0.6945574935374714,1.139311548546016,8.64056551358333,-48.74035858583406,-60.15946609583294,2,2
1978,1614260614.56,0.19244251574068202,0.8494926159339579,0.07572546519956326,0.08246978048317716,0.8993343702527059,-0.16781917792082124,overhang,0.6285611491857283,0.5426020078769995,-48.89789500517448,-59.80789065149298,-50.44626995959476,-59.86302972098704,0,3
2024,1614260615.48,0.043763101752569485,0.9368703666678584,0.15202983877696702,0.002066331027907536,0.9293609822925245,0.032295065556509545,overhang,0.9834784233139623,1.4406104743122787,-12.875000013998848,-7.547511094907149,-51.47506800412101,-64.18507697031576,2,0
2070,1614260616.4,0.12488543088990466,0.724459380977503,0.11421179576637652,-0.05758005290134642,0.7574161096353484,0.05566476982165358,overhang,0.3537301911661646,0.3584284561864789,-52.42985172810865,-58.67552082035456,-12.891821951171966,-10.127952070848963,1,0
2116,1614260617.32,0.08733553290703212,0.9143719621708875,0.04655979407352854,-0.08951873026636861,0.8963330640590086,0.05109849803022488,overhang,0.9159675008167042,0.08195261433624831,-37.62067831965035,-15.010617338501014,-5.674445510248727,-0.8336639891039681,2,2
2162,1614260618.24,0.08536824457568318,1.0746993756107466,0.03998186075005318,-0.1556536704353089,1.0832768796817969,-0.051108518105476806,overhang,0.9439978377266732,0.3015735637655817,-59.82321799961134,-41.94766072850507,-34.14160667225592,-36.56858647256,0,2
2208,1614260619.16,0.03043001082193344,1.0656286272906976,-0.02847643625066714,-0.0966055615636522,1.1974591487768824,-0.03329418432187668,overhang,0.04497894760761177,0.1383001664987729,-1.782392047356077,7.095903108394408,-67.6827351851705,-53.63892185014414,1,0
2254,1614260620.08,0.1094301401139797,0.9683274761040249,0.16147830751013678,0.0018971469648121617,1.091951192335724,0.08935145901114086,overhang,2.1610214641993206,0.6065182508688934,-0.6691694849174343,7.759370440884854,-5.747697683760439,-2.0832919759333564,2,0
2300,1614260621.0,0.16490283342591963,0.8551445909598361,0.08712472948077275,-0.051801175869544525,0.8499068300348509,0.10671168171456219,overhang,0.2632436282093248,0.2759369909032383,-11.831182718369892,3.965409037320256,-4.3314197593353585,-2.0913560241495297,0,2
2346,1614260621.92,-0.09480034379026549,0.9541609930198872,-0.08868981165337445,-0.13384469159242093,1.0272063592278522,-0.09825831524457473,overhang,0.5124428791898555,0.19310153442603795,-6.810655367264064,9.063856890042306,-14.619361311002425,-6.890919362506562,0,0
2392,1614260622.84,-0.06569422498482222,0.8735903842225262,-0.1349274460413629,-0.09422698568846316,0.8056677564825963,-0.4341863529418006,overhang,0.8727502950253428,0.5986090106671914,-2.483479813905303,6.187692746044073,-7.87347511790271,-5.8479722220509025,3,1
2438,1614260623.76,0.16004899696282432,1.0237929648858475,-0.458346063744186,0.3019162720653324,0.9683958034167808,-0.5957426135138736,overhang,0.06836363049990273,0.5320706137368469,-3.985137869149595,-4.5211491495826515,-4.7351183046279495,-2.0404644767218034,3,2
2484,1614260624.68,0.36523623657638976,0.9289986904000813,-0.34091104789041277,0.7526356736772711,0.5356519843069295,-0.4657846299884998,overhang,0.6949285809706368,0.7787688382663656,-2.641332593648161,-8.718201822618713,-3.2258705974367494,-6.51513986611053,0,0
2530,1614260625.6,0.47866611184072116,0.744889306098875,-0.4146905892568414,0.7818450238296925,0.40489929415832376,-0.5051985846454881,overhang,0.1631387231786812,0.1974759797879965,24.79902049865938,11.87918009338049,1.2758445450049853,-9.06012252626482,0,0
2576,1614260626.52,0.5510838723920415,0.7252615430336595,-0.36621282266139843,0.7974540119593195,0.33234702614146844,-0.5090209712358886,overhang,0.8344976715032112,0.006306844825046609,50.3768923490554,38.732212832496714,28.859018397669974,9.632945147259834,2,2
2622,1614260627.44,0.5469914726763877,0.6890009052896722,-0.3812283373255907,0.8048009758178473,0.3106456757345697,-0.5170270212175211,overhang,1.0086132331432833,0.24668063188287123,25.55673016208296,23.645940677046777,-11.780813521293766,-11.213141818341686,2,2
2668,1614260628.36,0.5591084213181932,0.6766028136697841,-0.38636730514415757,0.81456152130728,0.29246897778042974,-0.5123255459136087,overhang,0.45101567247408925,0.10905398072419617,0.33370908000392685,-11.950985027388889,-39.97914570894912,-32.581635191379206,0,0
2714,1614260629.28,0.525827131799126,0.6805126528291292,-0.38233382198779237,0.8149734067684383,0.32511540002405237,-0.49376409935303545,overhang,0.664723539094949,0.499091073940087,59.05422136514465,39.118240464120234,3.888672106919226,-11.21774823650312,0,2
2760,1614260630.2,0.5214436918446681,0.6994445939085888,-0.39186388227512814,0.8031093797043461,0.32080258679604795,-0.5041595260130519,overhang,0.8457501417441419,0.3041018435994067,60.466360928494616,37.44945937887391,-13.109165482552072,-13.705912110140464,2,0
2806,1614260631.12,0.552532325412194,0.6726568766540928,-0.39243536917098976,0.7578791491777749,0.3126490581229595,-0.5000856100632427,overhang,0.7437044365599199,1.1814346994284481,-1.295146314583782,-9.877537348373256,63.958952374236084,36.695912678812874,1,2
2852,1614260632.04,0.5668407092572375,0.6309513264858628,-0.40536199972398124,0.8035044840474954,0.2784346032557345,-0.5138567667306251,overhang,0.6643695033305056,0.9596845258290885,-0.3239482213435645,-7.998632608798852,1.310200135651697,-9.604889234510509,3,1
2898,1614260632.96,0.612702230798798,0.6093221579396736,-0.39215601890387813,0.8123389163632682,0.22905269205639703,-0.5185086932505297,overhang,0.7429336265083989,0.4783537378920966,0.08331193051230645,-8.811409788476118,2.505193107378811,-8.33567866841882,2,1
2944,1614260633.88,0.576028707061595,0.6434909739563359,-0.40777448883153994,0.8685552547071178,0.19383248126599192,-0.5206723399378538,overhang,0.9206523624224834,0.1360701661480712,-12.883059821101202,-9.448687891082837,2.807625083665047,-8.014623674030608,0,0
2990,1614260634.8,0.6147592501941209,0.6401085639324925,-0.4227462912454189,0.8289234001668433,0.17103411895664253,-0.5312341944075305,overhang,0.5983245029331307,0.14020394904491676,33.36937893756018,14.95983102126148,69.70468348225877,32.87828640552683,2,2
3036,1614260635.72,0.18233944787962564,0.889838071120967,-0.17460590885541796,0.21627640527594777,0.9978577677093529,-0.3497402196574136,overhang,1.9334247388210724,0.897171567500177,-3.275285311384165,-4.346752806952953,36.23974756993662,14.417367366546893,1,2
